Attack,Defense,HP,Legendary,Sp. Atk,Sp. Def,Speed,winner
-110.0,-15,-43.25,-1.0,-75.0,-35,-40,-1
40.0,10,74.5,1.0,95.0,75,35,1
102.0,30,10.75,0.0,-17.0,5,31,1
-1.0,14,18.0,0.0,-19.0,7,-37,-1
25.0,-60,-11.099999999999994,0.0,35.0,-74,1,1
15.0,-11,35.3,0.0,0.0,0,2,1
23.0,65,25.15,0.0,-3.0,41,-35,-1
106.0,40,30.5,1.0,156.0,35,24,1
-33.0,1,16.5,0.0,-8.0,1,58,1
20.0,31,6.0,0.0,45.0,52,45,1
95.0,-15,38.800000000000004,1.0,146.0,14,32,1
-23.0,-7,-7.75,0.0,20.0,10,-15,-1
-40.0,-9,7.0,0.0,-30.0,-4,20,1
-50.0,-10,-48.5,0.0,5.0,-15,-23,-1
-40.0,-45,-49.25,0.0,-55.0,-45,11,1
-51.0,-38,-21.39999999999999,0.0,-86.0,-51,-20,-1
-33.0,-12,-36.949999999999996,0.0,-11.0,23,-41,-1
0.0,0,12.0,0.0,25.0,25,-10,-1
18.0,30,17.5,0.0,-27.0,10,5,1
80.0,5,-8.0,0.0,40.0,5,0,-1
95.0,-120,40.25,0.0,90.0,-5,-10,-1
20.0,-60,15.0,0.0,50.0,10,10,1
68.0,-53,-33.099999999999994,0.0,2.0,-30,-3,-1
-21.0,-20,-18.5,0.0,-55.0,-35,-70,-1
-75.0,13,-3.75,0.0,-95.0,-50,-43,-1
51.0,23,53.55,0.0,20.0,14,65,1
45.0,-190,18.0,0.0,40.0,-180,85,1
-67.5,-30,7.5,0.0,-42.5,-30,-35,-1
-45.0,-42,-37.099999999999994,-1.0,-45.0,-45,-59,-1
-35.0,-20,4.0,0.0,-45.0,-20,20,1
65.0,-30,37.5,0.0,165.0,-10,97,1
-50.0,-10,9.75,0.0,37.0,53,-26,-1
10.0,20,4.0,0.0,29.0,29,-10,-1
20.0,10,20.5,0.0,-32.0,-23,5,1
106.0,-10,12.300000000000004,0.0,-29.0,30,90,1
-17.5,5,18.25,0.0,-42.5,-15,5,-1
-59.0,-66,-2.8999999999999986,0.0,8.5,-11,70,-1
25.0,35,53.25,0.0,20.0,20,11,1
-3.0,-5,2.5,0.0,-13.0,-10,-2,-1
5.0,1,9.25,0.0,5.0,-15,-26,-1
-2.0,5,17.5,0.0,-7.0,50,-22,-1
-45.0,20,41.75,0.0,-10.0,20,20,1
5.0,-25,-55.0,-1.0,-35.0,-70,-30,-1
-70.0,-60,-3.75,0.0,-30.0,-15,0,-1
10.0,40,-5.75,0.0,-20.0,10,60,1
-5.0,10,-2.25,0.0,-62.5,-20,45,1
-70.0,-180,-9.5,0.0,-10.0,-30,-10,-1
-107.5,10,20.75,0.0,-27.5,30,35,-1
30.0,70,56.0,1.0,20.0,90,15,1
-20.0,-25,-46.5,0.0,40.0,-25,-10,-1
105.0,5,73.45,0.0,10.0,0,-9,-1
-130.0,-70,-97.5,0.0,-65.0,-35,-70,-1
-51.0,5,-19.75,0.0,-58.0,4,-17,-1
-67.5,-55,34.75,1.0,-2.5,35,20,1
-11.0,5,-2.75,0.0,5.0,10,-45,-1
10.0,26,-10.75,0.0,0.0,5,-61,-1
-34.0,-15,1.6500000000000057,1.0,10.0,-10,41,1
-45.0,-30,-3.75,0.0,-27.5,5,40,1
-32.5,-30,14.850000000000001,0.0,-12.5,41,70,1
160.0,0,37.5,1.0,240.0,70,40,1
16.5,80,24.200000000000003,0.0,-28.5,50,55,1
-10.0,180,-18.25,0.0,-35.0,165,-40,-1
85.0,5,24.75,0.0,-40.0,-45,15,1
22.0,-17,7.5,0.0,-18.0,-18,16,1
63.0,35,68.05000000000001,1.0,93.0,45,-19,-1
45.0,11,39.75,0.0,25.0,36,65,1
-18.0,-50,4.8500000000000085,0.0,-70.0,-45,-20,-1
32.0,50,16.25,0.0,25.0,10,-22,-1
78.0,25,58.7,1.0,46.0,27,-23,-1
27.0,3,24.0,0.0,27.0,3,38,1
-33.0,30,32.0,0.0,-32.5,20,-39,-1
-23.0,-5,-6.75,0.0,-138.0,-45,-84,-1
-70.0,5,-21.0,0.0,-70.0,5,0,-1
68.0,40,23.700000000000003,1.0,87.0,55,77,1
-30.0,1,4.0,0.0,-10.0,1,30,1
-45.0,-50,32.0,0.0,-5.0,-10,-10,-1
-45.5,40,15.5,0.0,12.5,20,-14,-1
-86.0,26,-5.25,0.0,26.0,-16,-105,-1
3.0,-5,4.75,0.0,-13.0,-5,-35,-1
-27.5,8,0.5,0.0,-37.5,-7,-20,-1
41.0,14,47.35,1.0,85.0,4,39,1
37.0,33,41.75,0.0,-15.0,5,-50,-1
7.0,25,2.5,1.0,40.0,35,66,1
20.0,-10,2.5,0.0,40.0,20,60,1
52.0,57,36.25,1.0,22.0,37,-11,-1
28.0,30,23.75,0.0,38.0,-8,34,1
-16.0,6,17.75,0.0,30.0,15,-45,-1
75.0,2,45.25,0.0,85.0,30,63,1
120.0,35,38.0,1.0,74.0,-20,30,1
39.0,12,-18.599999999999994,0.0,-27.0,-22,23,1
-35.0,-5,14.75,0.0,-25.0,-25,-35,-1
-18.0,15,-55.0,0.0,-32.0,-50,-30,-1
-35.0,25,14.75,0.0,-20.0,5,-5,-1
-45.0,-120,16.25,0.0,-15.0,15,50,1
-58.0,-12,-18.0,-1.0,-85.0,-80,-15,-1
-25.0,-20,49.0,0.0,-25.0,-20,0,-1
-15.0,10,19.0,0.0,-35.0,-5,-50,-1
45.0,-10,12.5,0.0,-61.0,16,13,1
-85.0,40,34.75,0.0,17.5,5,-90,-1
4.0,7,1.75,0.0,26.0,-9,-30,-1
-25.0,-30,-23.75,0.0,110.0,-30,-15,-1
38.0,10,19.25,1.0,10.0,-55,67,1
-35.0,-75,-6.75,0.0,-5.0,-5,-5,-1
10.0,29,9.0,0.0,-67.5,9,57,1
-25.0,-16,-76.0,0.0,-5.0,-61,30,1
26.0,-22,10.5,0.0,-24.0,-22,-50,-1
-59.0,-44,-35.75,0.0,-29.0,-37,-13,-1
26.0,35,20.75,0.0,85.0,35,48,1
44.0,45,41.0,0.0,20.0,30,-20,-1
-34.0,-10,-22.75,0.0,-48.0,-36,-24,-1
-16.0,-75,17.5,0.0,-26.0,40,-34,-1
17.0,7,0.5,0.0,42.0,32,45,1
0.0,-10,23.75,0.0,-20.0,-10,31,1
-30.0,-25,-37.25,0.0,18.0,-18,-30,-1
-69.5,-62,24.5,0.0,-14.5,3,28,1
-26.0,-24,-19.35,0.0,-2.0,-15,-41,-1
-5.0,-16,-16.1,0.0,38.0,-5,13,1
-27.0,-5,-3.5,0.0,-23.0,2,1,1
-40.0,-10,4.75,0.0,-45.0,-45,-75,-1
61.0,3,45.7,0.0,155.0,65,-18,-1
30.0,-10,23.25,0.0,-40.0,20,-15,-1
12.5,30,89.5,1.0,-25.0,20,15,1
-45.0,-90,-31.5,0.0,-85.0,-55,-20,-1
-75.0,-30,-43.5,0.0,-34.0,-30,-37,1
42.0,17,30.0,0.0,50.0,40,55,1
-30.0,-67,-4.5,0.0,-78.0,-82,-51,-1
10.0,-15,-29.25,0.0,35.0,-15,31,1
45.0,10,24.25,0.0,95.0,70,84,1
-2.0,-9,-8.5,0.0,-31.0,-16,30,1
45.0,91,74.0,1.0,51.0,65,35,-1
-42.0,-55,-37.349999999999994,0.0,-84.0,-50,-53,-1
-68.0,-57,-88.5,-1.0,-60.0,-50,-25,-1
25.0,-20,53.5,1.0,90.0,35,46,1
40.0,68,61.75,0.0,50.0,68,24,1
-27.5,-45,-53.75,0.0,-37.5,-50,-15,-1
-15.0,0,-2.25,0.0,65.0,0,5,1
-19.0,-37,-38.5,0.0,-28.0,-39,27,1
40.0,68,17.950000000000003,0.0,10.0,25,-15,-1
-25.0,-30,-17.75,0.0,-15.0,-15,36,1
25.0,6,-7.0,0.0,-52.0,1,-105,1
52.0,50,48.5,0.0,109.0,50,88,1
10.0,40,7.5,0.0,-30.0,45,-20,-1
15.0,0,-11.799999999999997,0.0,-80.0,10,-17,-1
-89.0,-10,7.400000000000006,0.0,43.0,10,0,-1
64.0,32,57.7,0.0,78.0,114,23,1
5.0,15,42.5,0.0,40.0,30,10,-1
-50.0,-87,-22.5,0.0,-95.0,-52,-6,-1
75.0,-35,34.75,0.0,-35.0,45,-5,-1
35.0,10,11.75,0.0,-12.0,-28,-20,-1
-130.0,35,14.75,0.0,-75.0,50,-10,-1
20.0,0,-5.5,0.0,-5.0,5,24,1
-15.0,-55,9.75,0.0,12.5,-55,57,1
-120.0,-50,-50.75,0.0,-95.0,-50,-70,-1
-62.5,16,14.0,0.0,-37.5,-4,-27,-1
115.0,-60,-32.5,0.0,45.0,-45,80,1
60.0,-70,82.5,0.0,60.0,-70,5,1
52.0,150,56.75,0.0,4.0,12,-17,-1
-19.0,15,16.5,0.0,-21.0,-10,-49,-1
15.0,29,-14.700000000000003,0.0,-40.0,-30,-37,-1
-85.0,-27,3.25,0.0,-58.0,35,-29,-1
10.0,35,-55.5,0.0,-40.0,-50,-25,-1
-55.0,10,-12.5,0.0,-20.0,10,0,-1
-17.0,13,-11.850000000000001,0.0,-10.0,5,-35,1
-70.0,-20,-94.75,0.0,-30.0,-30,75,-1
45.0,-22,74.75,0.0,40.0,-50,-33,-1
-31.5,-5,21.25,0.0,-2.5,15,14,1
-48.0,43,14.899999999999999,0.0,-3.5,5,-35,-1
55.0,40,9.75,0.0,-5.0,5,-45,-1
-30.0,36,7.5,0.0,-24.0,-8,-13,-1
-7.0,-76,35.25,0.0,-3.0,51,35,1
6.0,45,10.25,0.0,-14.0,75,-7,-1
-92.5,-80,-40.0,-1.0,-82.5,-70,-40,-1
-34.0,10,-27.5,0.0,-46.0,-5,-29,-1
50.0,40,44.0,0.0,80.0,35,32,1
30.0,-45,30.5,0.0,-20.0,-42,-1,-1
-54.0,-68,-39.349999999999994,-1.0,-98.0,-70,-20,-1
75.0,-15,56.25,0.0,-10.0,5,0,-1
174.0,109,35.5,0.0,-22.0,-29,-62,1
-22.0,19,36.85,0.0,-20.0,32,-5,-1
50.0,20,34.800000000000004,1.0,80.0,30,73,1
-56.5,-15,1.25,0.0,-28.5,0,-5,-1
-69.0,-86,-42.9,0.0,16.0,-26,40,-1
-13.0,-30,-27.25,0.0,-3.0,-65,-22,-1
97.0,40,-9.0,0.0,-16.0,-26,27,1
-5.0,13,-0.8999999999999986,0.0,-35.0,-23,-2,-1
-1.0,2,15.5,0.0,44.0,30,34,1
50.0,-35,27.5,0.0,-20.0,-85,-20,-1
-37.0,25,3.8999999999999986,0.0,30.0,35,-17,-1
-91.0,-39,-25.25,0.0,16.0,-41,-50,-1
-5.0,-35,33.25,1.0,85.0,65,75,1
14.0,35,49.2,0.0,29.0,60,20,1
-20.0,55,19.75,1.0,20.0,75,10,1
25.0,-30,50.75,1.0,139.0,50,55,1
88.0,35,8.5,0.0,-32.0,55,2,1
25.0,-15,11.25,0.0,-30.0,-60,-75,-1
-20.0,0,9.0,0.0,-45.0,-25,-50,-1
2.0,-3,12.5,0.0,-6.0,-1,15,1
39.0,-42,-3.5,0.0,85.0,15,10,1
-23.0,-55,6.75,0.0,45.0,5,23,1
-40.0,-38,-23.0,-1.0,38.0,-66,19,1
10.0,-25,27.5,0.0,70.0,25,50,1
120.0,5,-1.75,0.0,10.0,0,15,1
-47.0,-40,-18.75,0.0,-5.0,5,-23,-1
-12.0,33,48.0,0.0,32.0,47,21,1
-40.0,-20,-60.0,0.0,105.0,-35,-15,-1
71.0,-8,-81.5,0.0,147.0,-8,56,1
-55.0,-55,49.1,0.0,-30.0,3,1,1
-55.0,-53,-63.5,0.0,-50.0,-53,20,1
-10.0,0,33.25,0.0,5.0,-5,46,1
140.0,70,31.75,0.0,55.0,10,15,1
-25.0,10,-42.25,0.0,-35.5,0,-17,-1
70.0,10,61.75,0.0,60.0,73,42,1
40.0,0,5.5,0.0,75.0,0,5,1
66.0,2,80.7,0.0,140.0,30,-15,-1
-103.5,-42,-56.25,-1.0,-103.5,-42,-31,-1
15.0,50,39.0,1.0,95.0,40,22,1
-80.0,-10,-24.25,0.0,-25.0,-40,-45,-1
35.0,-20,-15.25,0.0,-10.0,-25,25,1
52.0,28,42.7,0.0,22.0,8,48,1
-12.5,11,-26.5,0.0,-40.0,1,-10,-1
113.0,-3,26.25,0.0,93.0,-3,-18,-1
-40.0,10,-7.1499999999999915,0.0,20.0,25,-16,-1
-50.0,5,9.0,0.0,-22.5,45,35,1
7.5,30,91.75,0.0,-27.5,45,30,1
5.0,-45,4.75,0.0,45.0,-5,-50,-1
10.0,1,-6.0,0.0,-20.0,1,15,1
1.0,40,7.5,0.0,-10.0,-15,-26,-1
0.0,-20,-8.75,0.0,-10.0,-30,-55,-1
-62.0,3,65.25,0.0,-12.0,13,-52,-1
110.0,78,10.5,0.0,90.0,-12,-40,1
5.0,0,6.75,0.0,5.0,0,-15,-1
20.0,-15,24.65,0.0,74.0,-15,24,1
114.0,-12,-1.6499999999999915,1.0,99.0,30,76,1
-75.0,-130,36.25,1.0,-5.0,5,70,1
-75.0,-20,-24.5,0.0,-15.0,0,-50,-1
55.0,80,26.0,0.0,40.0,45,35,1
-95.0,30,-25.0,-1.0,-125.0,50,-30,-1
55.0,65,76.5,0.0,10.0,45,-15,-1
17.0,15,33.25,0.0,25.0,40,-12,-1
-35.0,32,-7.799999999999997,0.0,-43.0,-48,-35,-1
-4.0,23,27.700000000000003,0.0,13.0,55,25,1
-47.5,10,-4.5,0.0,10.0,10,10,1
105.0,65,67.6,1.0,117.0,67,70,1
140.0,90,74.5,1.0,80.0,65,30,1
100.0,60,30.5,1.0,130.0,85,25,1
-65.0,-75,2.5,-1.0,-10.0,-25,-115,-1
-32.5,-35,24.0,0.0,-37.5,-25,65,1
-8.0,10,20.450000000000003,0.0,-6.0,10,-13,-1
24.0,-37,-13.099999999999994,0.0,39.0,-47,62,1
-50.0,-95,5.700000000000003,0.0,-95.0,-40,25,-1
17.0,10,26.0,0.0,-3.0,20,-25,-1
-12.5,20,51.75,0.0,-30.0,35,40,1
5.0,67,16.0,0.0,65.0,67,56,1
91.0,12,19.65,0.0,46.0,11,21,1
-90.0,-62,9.75,0.0,-58.0,-10,31,-1
-79.5,-37,27.5,0.0,5.5,31,-10,-1
-85.0,-49,-15.75,0.0,-5.0,-65,34,1
-53.0,-4,-15.5,0.0,-50.0,-4,35,1
-9.0,-22,8.75,0.0,-16.0,-47,6,1
55.0,70,21.25,0.0,-5.0,-10,-77,1
70.0,-92,-10.75,0.0,10.0,-10,82,1
-19.0,0,14.0,0.0,0.0,0,-29,-1
-36.0,8,-9.75,0.0,-48.5,-50,-91,-1
150.0,110,12.25,0.0,30.0,9,-5,-1
-1.0,30,44.5,0.0,70.0,50,-2,-1
-30.0,-108,-6.0,0.0,0.0,-18,36,1
-25.0,-10,10.25,0.0,-5.0,10,-30,-1
-2.0,30,32.0,0.0,25.0,25,27,1
75.0,20,40.25,0.0,15.0,0,50,1
-80.0,-65,-2.25,0.0,35.0,5,45,-1
55.0,-10,-3.0,0.0,5.0,-40,35,1
-32.5,8,15.5,0.0,-52.5,13,50,1
70.0,17,-61.5,1.0,87.0,17,94,1
-7.0,11,14.5,0.0,-12.0,-4,34,1
-32.5,-30,25.0,0.0,-27.5,-20,1,1
20.0,-5,4.75,0.0,30.0,25,25,1
-35.0,-5,-6.0,0.0,25.0,15,-95,-1
-35.0,-5,-17.0,0.0,20.0,5,-36,-1
-37.5,35,19.25,1.0,-55.0,5,55,1
-70.0,-85,12.5,0.0,-25.0,-55,-10,-1
10.0,28,-19.549999999999997,0.0,-52.0,9,12,1
-7.5,150,24.0,0.0,-32.5,-5,-20,-1
-26.0,5,-94.5,0.0,-45.0,5,-19,-1
-117.5,-10,-10.25,0.0,-82.5,-85,-30,-1
15.0,-20,-8.5,0.0,-65.0,-35,27,1
-25.0,16,22.0,0.0,-25.0,11,0,-1
55.0,60,78.75,0.0,-50.0,10,10,1
-16.0,-22,-21.85,0.0,-30.0,-20,7,1
-52.5,-10,7.5,0.0,-22.5,0,5,1
21.0,2,-18.75,0.0,21.0,2,32,1
-52.0,-77,-12.25,0.0,-15.0,15,-12,-1
-69.5,8,-18.849999999999994,0.0,-67.5,-40,-30,-1
-40.0,25,-20.099999999999994,-1.0,-24.0,0,-70,-1
-37.5,-20,-21.5,0.0,-8.5,5,30,1
-47.5,17,19.5,0.0,-15.5,64,69,1
36.0,35,15.75,0.0,24.0,35,1,1
35.0,-45,19.75,0.0,-10.0,-35,-35,-1
16.0,35,48.15,1.0,30.0,30,30,1
-2.0,-11,-15.5,0.0,6.0,29,17,1
85.0,175,49.5,0.0,15.0,40,-30,1
-105.0,5,-24.25,-1.0,-145.0,-35,-30,-1
-1.0,43,12.5,0.0,-11.0,12,8,1
69.0,-5,42.25,0.0,-10.0,-5,20,1
-100.0,80,-30.099999999999994,-1.0,-144.0,30,-80,-1
-105.0,-40,59.75,0.0,-70.0,-35,-95,-1
-50.0,-40,-17.25,0.0,23.0,-5,5,1
37.0,-55,7.8500000000000085,0.0,-23.0,-50,32,1
10.0,10,40.5,0.0,0.0,0,-20,-1
-8.0,-35,8.25,0.0,35.0,-25,-12,-1
-16.0,15,15.5,0.0,-6.0,24,20,1
76.0,35,9.850000000000001,0.0,165.0,35,80,1
16.0,-65,-13.75,0.0,-45.0,-55,2,1
55.0,6,31.75,0.0,55.0,6,50,1
125.0,15,4.549999999999997,0.0,93.0,-8,52,1
10.0,-28,-21.5,0.0,23.0,-24,72,1
-14.0,-30,25.0,0.0,14.0,25,21,1
14.0,26,18.0,0.0,29.0,31,46,1
-20.0,-70,37.5,-1.0,-20.0,-70,30,1
30.0,18,24.5,0.0,30.0,18,-40,1
-77.0,-129,-40.75,0.0,-4.0,24,27,-1
-20.0,-36,-20.25,0.0,-19.0,-9,-3,-1
-14.0,12,34.0,0.0,-75.0,-28,-12,-1
10.0,-46,-27.25,0.0,95.0,-32,9,1
-20.0,0,40.5,0.0,-45.0,-5,80,1
-48.0,-13,37.1,1.0,-8.0,35,58,1
-70.0,-20,2.5,0.0,-55.0,-45,-45,-1
50.0,95,31.75,0.0,195.0,70,-5,-1
-30.0,-75,-30.0,0.0,0.0,60,35,1
-20.0,0,4.0,0.0,25.0,35,-35,-1
2.0,29,-23.5,0.0,4.0,31,-20,-1
-60.0,50,37.5,-1.0,-70.0,50,-70,-1
24.0,-39,25.0,0.0,54.0,-9,63,1
2.0,-5,6.450000000000003,0.0,12.0,10,-31,-1
80.0,10,3.5,-1.0,-65.0,-60,-75,1
-100.0,22,67.75,0.0,33.5,1,-77,-1
-45.0,-20,15.75,0.0,30.0,10,29,1
-112.5,-115,5.5,0.0,-10.0,-40,10,1
-8.0,3,9.100000000000001,0.0,2.0,-1,-67,-1
10.0,15,16.75,0.0,-6.0,36,18,1
80.0,66,65.5,1.0,56.0,70,65,1
-55.0,35,27.5,-1.0,-95.0,15,-80,-1
-60.0,-32,-22.049999999999997,0.0,35.0,5,20,1
33.0,-20,36.0,0.0,10.5,-10,29,1
-75.0,-55,-25.0,-1.0,-80.0,-60,-30,-1
-65.0,64,2.75,0.0,-35.0,-22,-16,-1
70.0,5,15.5,0.0,-25.0,-30,-20,-1
0.0,35,11.25,1.0,0.0,35,-18,-1
10.0,40,-24.5,0.0,-60.0,40,-15,-1
55.0,40,6.25,0.0,-28.0,20,5,1
-38.0,-75,8.850000000000009,0.0,-43.0,-73,13,1
-6.0,32,56.85,0.0,-14.0,35,-5,-1
-109.0,10,-35.0,0.0,-55.0,-20,-31,-1
5.0,10,19.0,0.0,50.0,25,15,1
-24.0,-10,-5.6499999999999915,0.0,50.0,-5,-15,-1
163.0,17,-1.5,0.0,1.0,-62,44,1
-5.0,65,1.0,0.0,60.0,15,-20,-1
-92.5,-55,-30.0,-1.0,-118.5,-75,-45,-1
-42.0,-28,-23.75,0.0,-47.0,-23,-8,-1
27.0,67,-56.25,0.0,9.0,39,-47,-1
-2.0,9,20.9,0.0,35.0,39,23,1
-20.0,-60,0.5,0.0,-55.0,-10,50,1
-22.0,-60,0.25,0.0,-22.0,-55,26,1
-25.0,-33,-20.099999999999994,0.0,-55.0,0,-55,-1
68.0,90,20.5,0.0,8.0,50,2,1
210.0,-2,44.5,0.0,225.0,25,57,1
90.0,20,46.75,0.0,-15.0,10,55,1
-85.0,-40,-36.5,0.0,-90.0,-100,-50,-1
-59.0,7,17.85000000000001,-1.0,-75.0,-3,-33,-1
-63.5,-54,14.700000000000003,0.0,-19.5,-22,-20,-1
9.0,15,2.75,0.0,-80.0,-10,-54,-1
-40.0,5,-18.0,0.0,-40.0,-15,-55,-1
42.0,35,34.0,0.0,27.0,-10,88,1
-45.0,57,11.25,0.0,-54.0,10,-41,-1
42.0,72,-3.75,0.0,-6.0,24,-22,-1
-37.0,-57,-32.75,0.0,-3.0,-37,-8,-1
-5.0,-10,0.5,0.0,25.0,0,-15,-1
-20.0,6,59.0,0.0,65.0,16,-47,-1
25.0,20,10.75,1.0,60.0,0,-10,-1
60.0,-5,37.5,0.0,15.0,25,-5,-1
53.0,-86,19.5,0.0,85.0,-25,15,1
10.0,5,36.0,0.0,-42.5,-50,0,-1
-44.5,-30,-6.0,0.0,-44.5,-30,9,1
98.0,-9,16.5,0.0,153.0,-9,3,1
-35.0,-45,-0.25,0.0,-35.0,-40,-80,-1
8.0,-40,-3.5,0.0,-10.0,-40,5,1
-7.5,25,126.75,0.0,-25.0,-10,2,1
-135.0,-60,7.0,0.0,-95.0,-15,20,-1
55.0,30,31.75,0.0,35.0,10,-10,-1
75.0,5,10.5,0.0,55.0,-15,-10,-1
105.0,25,26.25,1.0,167.0,30,40,1
-20.0,25,49.0,1.0,5.0,15,40,1
-22.0,2,31.25,0.0,23.0,67,-38,-1
-90.0,-65,-22.0,-1.0,-125.0,-50,-19,-1
-3.0,-2,3.25,0.0,20.0,-15,0,-1
35.0,55,51.25,0.0,-50.0,-20,-5,-1
-32.0,25,32.0,0.0,-28.0,-50,-30,-1
-72.5,-20,-27.25,0.0,-67.5,-10,16,1
22.0,12,-86.5,0.0,22.0,37,77,1
-4.0,-15,50.25,0.0,-19.0,15,48,1
12.0,15,19.300000000000004,0.0,9.0,18,-26,-1
15.0,-45,-12.0,1.0,40.0,-30,30,1
5.0,30,23.5,-1.0,-50.0,-60,-30,-1
-75.0,6,-4.5,0.0,20.0,-45,-46,1
-24.5,6,1.5,0.0,-3.0,29,111,-1
4.0,11,6.5,0.0,14.0,26,16,1
-52.5,-5,-6.0,0.0,-69.0,3,-30,-1
65.0,55,46.0,1.0,30.0,-30,-20,-1
39.0,-32,-3.0999999999999943,0.0,-36.0,-22,82,1
85.0,-40,59.0,0.0,-35.0,-5,23,1
66.0,-5,27.75,0.0,6.0,-75,15,1
9.0,33,0.5,0.0,-11.0,13,-24,-1
158.0,67,15.5,0.0,-4.0,-32,44,1
-47.5,-35,41.25,0.0,-12.5,45,-15,-1
-30.0,8,-37.25,0.0,-55.0,-25,-43,-1
-110.0,-25,-26.799999999999997,0.0,-40.0,55,-32,1
46.0,-10,24.0,0.0,26.0,-30,9,1
-7.0,-39,18.75,0.0,-17.0,41,44,1
69.0,25,33.15,0.0,3.0,71,9,1
-37.5,37,14.25,0.0,-65.0,40,5,1
5.0,15,61.75,0.0,56.0,66,50,1
76.0,-5,58.25,1.0,86.0,25,63,1
12.5,55,69.5,0.0,2.5,35,5,1
0.0,-19,29.0,0.0,5.0,1,-17,-1
5.0,10,11.0,0.0,40.0,20,-40,-1
-40.0,-35,-23.75,0.0,-47.5,-30,-20,-1
8.0,23,32.5,0.0,55.0,30,8,1
-105.5,-35,-14.5,0.0,-30.5,-15,-20,-1
-2.0,-10,59.0,0.0,48.0,10,-86,-1
-122.0,-20,-17.25,-1.0,-77.0,-20,-18,-1
10.0,-15,-5.75,0.0,15.0,-35,48,1
27.0,45,-12.25,0.0,-3.0,-30,23,1
17.5,-10,14.0,0.0,-27.5,-25,50,1
17.0,17,-43.5,1.0,19.0,19,120,1
-26.0,15,0.5,0.0,19.0,35,-14,-1
-5.0,45,34.0,0.0,80.0,60,35,1
-42.5,12,-79.5,0.0,-40.0,40,33,1
-25.0,0,-10.25,0.0,-97.5,5,15,1
-66.0,-15,29.1,0.0,-44.0,-20,-11,-1
25.0,35,19.75,0.0,30.0,30,-30,-1
-35.0,-20,-46.5,0.0,-50.0,-45,-10,-1
-55.0,-30,-28.0,0.0,-15.0,-25,11,1
-83.0,-50,-73.5,0.0,-65.0,-30,-5,-1
18.0,15,2.0,0.0,-10.0,0,37,1
20.0,35,40.5,1.0,10.0,35,15,1
26.0,-15,9.0,0.0,-9.0,-15,-6,-1
-25.0,-10,30.5,0.0,-20.0,-30,-10,-1
-82.0,-37,-28.25,0.0,11.0,-17,-30,-1
79.0,34,-8.099999999999994,0.0,-51.0,34,10,1
-15.0,-25,1.75,0.0,45.0,5,75,1
-35.0,10,9.0,0.0,-80.0,-15,-40,-1
-20.0,70,8.0,0.0,-15.0,-11,-35,1
-60.0,-45,-1.1999999999999957,0.0,-9.0,4,27,1
-60.0,13,-30.25,0.0,-5.0,-30,-48,-1
8.0,-28,-13.0,0.0,-5.0,-15,-5,-1
-90.0,-60,-25.75,0.0,-43.0,-55,-10,-1
-10.0,-55,-40.0,-1.0,-20.0,-75,-15,-1
-8.0,-35,8.25,0.0,35.0,-25,-12,-1
60.0,70,103.0,0.0,-5.0,50,-15,-1
24.0,57,35.75,1.0,36.0,40,5,1
-30.0,-12,0.0,0.0,23.0,38,-70,-1
35.0,27,23.5,0.0,10.0,5,66,1
12.0,-13,-111.5,0.0,2.0,-23,17,1
-9.5,-15,1.4500000000000028,0.0,-15.0,0,-32,-1
-11.0,-4,6.5,0.0,-11.0,1,36,1
13.0,-20,-0.25,0.0,0.0,-5,6,1
-39.0,59,14.0,-1.0,-101.0,-71,-9,-1
0.0,5,9.450000000000003,0.0,-15.0,-15,-11,-1
105.0,0,6.25,0.0,105.0,-25,0,-1
-53.0,-34,-6.75,0.0,-17.5,-25,54,-1
-42.0,-47,-23.849999999999994,0.0,-5.0,-25,-20,-1
-29.0,9,5.400000000000006,0.0,31.0,9,27,1
52.0,17,37.5,0.0,7.0,27,66,1
-24.0,40,15.5,0.0,-24.0,55,14,1
-8.0,108,9.0,0.0,-13.0,78,-30,-1
-2.0,-8,13.75,0.0,12.0,-14,-17,-1
-12.5,47,-4.5,0.0,-16.0,10,39,1
-22.5,-5,36.0,0.0,-27.5,-55,20,1
-42.5,-85,0.0,-1.0,-12.5,-35,30,1
57.0,-28,4.649999999999999,0.0,-45.0,-29,16,1
-22.0,0,29.85,0.0,55.0,0,54,1
25.0,-30,-24.5,0.0,30.0,-30,10,1
9.0,-25,-9.600000000000001,0.0,6.0,-20,-3,-1
-60.0,45,-54.25,0.0,150.0,0,-60,-1
-29.0,42,0.7000000000000028,0.0,-60.0,-25,-50,-1
20.0,-100,35.25,0.0,17.5,65,-5,-1
-115.0,-40,-35.75,0.0,-67.0,-30,-70,-1
-21.0,39,-3.75,0.0,-1.0,19,-79,-1
-10.0,10,19.0,0.0,-30.0,-25,-70,-1
-65.0,10,0.5,0.0,-55.0,15,-50,-1
20.0,0,15.0,-1.0,-63.0,0,-47,-1
-10.0,-100,29.25,0.0,-95.0,-20,50,1
27.0,-13,10.0,0.0,-20.0,-30,10,1
-5.0,-10,4.0,0.0,0.0,-15,30,1
10.0,-40,-37.0,0.0,-16.0,-67,-27,-1
-45.0,-2,20.5,0.0,-4.0,45,35,1
55.0,45,39.0,1.0,79.0,44,65,1
10.0,80,11.25,0.0,-5.0,-30,-62,-1
-35.0,33,28.800000000000004,1.0,-28.0,49,-22,-1
140.0,-26,13.700000000000003,0.0,10.0,10,50,1
